step	loss	acc	lr
857	3.659855365753174	0.1458798554019006	3.4320000000000003e-05
858	3.6450902223587036	0.1508834801652481	3.436e-05
859	3.6651307940483093	0.14819600437332273	3.4399999999999996e-05
860	3.6513054966926575	0.14926759839484452	3.444e-05
861	3.6614949107170105	0.14638775673299767	3.448e-05
862	3.652277648448944	0.1465878859739147	3.452e-05
863	3.6609275341033936	0.14798953128717582	3.456e-05
864	3.6619672775268555	0.14627167143578523	3.46e-05
865	3.6673088669776917	0.1465160374455243	3.464e-05
866	3.661267638206482	0.1475015170959302	3.468e-05
867	3.666896641254425	0.1460702149498251	3.472e-05
868	3.647009313106537	0.15015987170420247	3.4760000000000006e-05
869	3.65044367313385	0.14961862705740667	3.48e-05
870	3.6623603105545044	0.14645218201460955	3.484e-05
871	3.657735288143158	0.14696348174087043	3.4880000000000005e-05
872	3.654744327068329	0.14913165489898436	3.4920000000000004e-05
873	3.642775535583496	0.1515562379119893	3.4960000000000004e-05
874	3.6552648544311523	0.14760902315650848	3.5e-05
875	3.648462474346161	0.14985493085535959	3.504e-05
876	3.6562218070030212	0.14897581008664296	3.508e-05
877	3.6435210704803467	0.1514474159015276	3.512e-05
878	3.657553493976593	0.14722581930471162	3.516e-05
879	3.6667627096176147	0.14490732902429065	3.52e-05
880	3.650683879852295	0.1490250002491057	3.524e-05
881	3.6651087403297424	0.14593363307205665	3.528e-05
882	3.6485501527786255	0.15122004814271017	3.532e-05
883	3.6719706654548645	0.14440300728015712	3.536000000000001e-05
884	3.625417411327362	0.15583152168518022	3.54e-05
885	3.663882076740265	0.14566925193895422	3.544e-05
886	3.6699110865592957	0.14471930084431936	3.548e-05
887	3.674675941467285	0.14485235039131858	3.5520000000000006e-05
888	3.651672840118408	0.1472194538568866	3.5560000000000005e-05
889	3.651604652404785	0.1497782326850904	3.56e-05
890	3.649835467338562	0.14916315063288607	3.5640000000000004e-05
891	3.6677421927452087	0.14646322598790606	3.5680000000000004e-05
892	3.6639121174812317	0.14546014831308773	3.5720000000000004e-05
893	3.644239127635956	0.14934099593921799	3.5759999999999996e-05
894	3.6421178579330444	0.1502329114936324	3.58e-05
895	3.6463321447372437	0.15055011557883669	3.584e-05
896	3.6725762486457825	0.14471200877461685	3.588e-05
897	3.647303819656372	0.14978543763752403	3.592e-05
898	3.647799074649811	0.14906457453228728	3.596e-05
899	3.658253312110901	0.14543847979111027	3.6e-05
900	3.659543037414551	0.14725043782837127	3.604e-05
901	3.651333272457123	0.1483523020184796	3.608e-05
902	3.6633220314979553	0.1465246524652465	3.6120000000000007e-05
903	3.6711754202842712	0.14427185241384818	3.616e-05
904	3.6515145897865295	0.15086722931858434	3.62e-05
905	3.654405176639557	0.14855372933006944	3.624e-05
906	3.6508116722106934	0.14852057442970612	3.6280000000000005e-05
907	3.6548271775245667	0.14863524557645005	3.6320000000000005e-05
908	3.654315233230591	0.1472203054213795	3.636e-05
909	3.6580962538719177	0.1468296655239321	3.6400000000000004e-05
910	3.656877040863037	0.1482478705195832	3.6440000000000003e-05
911	3.6702581644058228	0.14477267550678855	3.648e-05
912	3.652087092399597	0.14867017280240422	3.652e-05
913	3.658145546913147	0.14787208702211282	3.656e-05
914	3.6663495302200317	0.147717153120341	3.66e-05
915	3.649878740310669	0.1494711375042489	3.664e-05
916	3.6605221033096313	0.1460716743633988	3.668e-05
917	3.6548851132392883	0.14784756527875795	3.672000000000001e-05
918	3.6539242267608643	0.14796020298078075	3.676e-05
919	3.6369667053222656	0.15085459005604196	3.68e-05
920	3.6347124576568604	0.15256524303091484	3.684e-05
921	3.6665701866149902	0.14789487266014253	3.6880000000000006e-05
922	3.648543357849121	0.14869512642356603	3.692e-05
923	3.65728896856308	0.14701225765979267	3.696e-05
924	3.639819324016571	0.1538270649077355	3.7e-05
925	3.663441777229309	0.14579813028045793	3.7040000000000005e-05
926	3.6619012355804443	0.14570755557315068	3.7080000000000004e-05
927	3.6393556594848633	0.15144779348567025	3.712e-05
928	3.642514228820801	0.1499859966391934	3.716e-05
929	3.6506561636924744	0.1499819949585884	3.72e-05
930	3.6589248180389404	0.14767067676617654	3.724e-05
931	3.6618560552597046	0.14771887052616856	3.728e-05
932	3.6515045762062073	0.15011701439028033	3.732e-05
933	3.6478657126426697	0.15050765479473957	3.736e-05
934	3.656640887260437	0.1468124849361292	3.74e-05
935	3.665270507335663	0.14561908679555738	3.744e-05
936	3.645832061767578	0.14799811964273213	3.748000000000001e-05
937	3.655030369758606	0.14843866800889058	3.752e-05
938	3.6407633423805237	0.15140168101061957	3.756e-05
939	3.6387174129486084	0.15117740969866295	3.76e-05
940	3.6514325737953186	0.14777442756067707	3.7640000000000006e-05
941	3.6519622206687927	0.14877078994309859	3.7680000000000005e-05
942	3.6273410320281982	0.15483349789067408	3.772e-05
943	3.6393513679504395	0.15340528990644314	3.776e-05
944	3.659652888774872	0.14765422718957125	3.7800000000000004e-05
945	3.662014424800873	0.14671442762108305	3.7840000000000004e-05
946	3.657335579395294	0.14874639582564275	3.788e-05
947	3.6652552485466003	0.14664057403783431	3.792e-05
948	3.6613518595695496	0.1480867550726953	3.796e-05
949	3.653094470500946	0.14974192655289023	3.8e-05
950	3.659821391105652	0.14656760713467648	3.804e-05
951	3.6503612399101257	0.146797783656966	3.808e-05
952	3.6556182503700256	0.14721392336534797	3.812e-05
953	3.6420482397079468	0.15078048150392973	3.816e-05
954	3.653486728668213	0.14928233485716566	3.82e-05
955	3.6514809131622314	0.14836424255053135	3.8240000000000007e-05
956	3.662652611732483	0.14644184679163302	3.828e-05
957	3.6635897755622864	0.14714591953736478	3.832e-05
958	3.6490909457206726	0.1477670057215512	3.836e-05
959	3.6543244123458862	0.14612466232321628	3.8400000000000005e-05
960	3.6573662161827087	0.14640870131822967	3.8440000000000005e-05
961	3.6560184359550476	0.14687271963934065	3.848e-05
962	3.643066883087158	0.1507090785961837	3.8520000000000004e-05
963	3.6474491953849792	0.1493406746862968	3.8560000000000004e-05
964	3.6434770226478577	0.14960951508148385	3.86e-05
965	3.646137237548828	0.14942780812632084	3.864e-05
966	3.656963586807251	0.14649738521803105	3.868e-05
967	3.662804663181305	0.14734469783465545	3.872e-05
968	3.665744125843048	0.14658071748878923	3.876e-05
969	3.6514972448349	0.1483216315279595	3.88e-05
970	3.6488289833068848	0.14864635618844238	3.884e-05
971	3.6728618144989014	0.1439119891874702	3.888e-05
972	3.6488978266716003	0.14970380734081504	3.892e-05
973	3.654038667678833	0.14765301840417241	3.896e-05
974	3.651187300682068	0.1480545579354736	3.9000000000000006e-05
975	3.651175320148468	0.14876224184044884	3.9040000000000006e-05
976	3.6698158979415894	0.14514962704678508	3.908e-05
977	3.645797073841095	0.1504396673217015	3.912e-05
978	3.660939037799835	0.1475504783207845	3.9160000000000005e-05
979	3.6625972390174866	0.14680743091971066	3.9200000000000004e-05
980	3.661620259284973	0.14775531322136432	3.9240000000000004e-05
981	3.655689239501953	0.14613346085639708	3.9280000000000003e-05
982	3.6724120378494263	0.14374146472751922	3.932e-05
983	3.655394732952118	0.1483687545673871	3.936e-05
984	3.681363880634308	0.14265389169129133	3.94e-05
985	3.644536316394806	0.14852563912083122	3.944e-05
986	3.658251404762268	0.14770917920547727	3.948e-05
987	3.659034311771393	0.14549522106924206	3.952e-05
988	3.658543109893799	0.1490751578083891	3.956e-05
989	3.659031867980957	0.1464760897122381	3.960000000000001e-05
990	3.6512405276298523	0.14938553388284778	3.964e-05
991	3.6355247497558594	0.15228137451691184	3.968e-05
992	3.6461198329925537	0.14946871782569146	3.972e-05
993	3.6655933260917664	0.14541828676794805	3.9760000000000006e-05
994	3.6495396494865417	0.1496106510861305	3.9800000000000005e-05
995	3.6560078263282776	0.1463219695100893	3.984e-05
996	3.6472415924072266	0.15012648570510762	3.988e-05
997	3.6478039026260376	0.14808526882584586	3.9920000000000004e-05
998	3.6586867570877075	0.14557381660371294	3.9960000000000004e-05
999	3.6564137935638428	0.14607696151924038	4e-05
1000	3.6372885704040527	0.15082268718110983	4.004e-05
1001	3.6591450572013855	0.14686708797671497	4.008e-05
1002	3.6557335257530212	0.14654233256374122	4.012e-05
1003	3.647989273071289	0.15128726623344413	4.016e-05
1004	3.6541967391967773	0.1470982030502844	4.02e-05
1005	3.6455156803131104	0.14853562726865893	4.024e-05
1006	3.6489868760108948	0.148642843584851	4.028e-05
1007	3.6597384214401245	0.14830748442607478	4.032e-05
1008	3.6641947627067566	0.1454695007573402	4.0360000000000007e-05
1009	3.6449954509735107	0.15015532279262417	4.0400000000000006e-05
1010	3.645539879798889	0.1501705460474328	4.044e-05
1011	3.6564098596572876	0.14718627746012639	4.048e-05
1012	3.6592319011688232	0.1465341182123979	4.0520000000000005e-05
1013	3.672702193260193	0.14283315886152206	4.0560000000000005e-05
1014	3.655628740787506	0.14736356432862918	4.0600000000000004e-05
1015	3.6570621132850647	0.14620771867083893	4.064e-05
1016	3.65359628200531	0.1474687243083689	4.0680000000000004e-05
1017	3.6575931310653687	0.14536090705844779	4.072e-05
1018	3.650235116481781	0.14976901048682412	4.076e-05
1019	3.6553898453712463	0.14725002991265504	4.08e-05
1020	3.6723132729530334	0.14413480233311732	4.084e-05
1021	3.6397013664245605	0.15091782432782572	4.088e-05
1022	3.653410255908966	0.14824045459076862	4.092e-05
1023	3.6620590686798096	0.14613072504885574	4.096e-05
1024	3.650628983974457	0.14739096380166763	4.1e-05
1025	3.645010828971863	0.1510826623993599	4.104e-05
1026	3.6442636847496033	0.15034184387310598	4.108e-05
1027	3.665616035461426	0.1463402478045474	4.1120000000000006e-05
1028	3.637929677963257	0.15097034528910597	4.1160000000000006e-05
1029	3.651424467563629	0.14916851330578348	4.12e-05
1030	3.637265920639038	0.1514899761643375	4.124e-05
1031	3.660434126853943	0.14756289541687706	4.1280000000000005e-05
1032	3.663727641105652	0.14506852303603657	4.1320000000000004e-05
1033	3.6618950366973877	0.1459112827387503	4.1360000000000004e-05
1034	3.634761869907379	0.15458398837834073	4.14e-05
1035	3.632651150226593	0.15194859450534148	4.144e-05
1036	3.6591222286224365	0.14690654931400465	4.148e-05
1037	3.6461979746818542	0.14887935997458956	4.152e-05
1038	3.655036151409149	0.14769589186909413	4.156e-05
1039	3.653342604637146	0.14915692613777667	4.16e-05
1040	3.6454727053642273	0.1499101258238466	4.164e-05
1041	3.654427170753479	0.14744978977119516	4.168e-05
1042	3.654477596282959	0.14870899439042257	4.172e-05
1043	3.6477490663528442	0.1501823428044724	4.176000000000001e-05
1044	3.6615224480628967	0.14616736326903412	4.18e-05
1045	3.6448723673820496	0.14856400779181858	4.184e-05
1046	3.6739050149917603	0.14392735076702964	4.1880000000000006e-05
1047	3.6497803330421448	0.1479845880260818	4.1920000000000005e-05
1048	3.6451765298843384	0.15169569656895304	4.196e-05
1049	3.6397488713264465	0.15008416586152973	4.2e-05
1050	3.660281717777252	0.14746937235669041	4.2040000000000004e-05
1051	3.65387624502182	0.14821215733015494	4.2080000000000004e-05
1052	3.6586341857910156	0.1463545602800207	4.212e-05
1053	3.643065869808197	0.1494146550094988	4.2159999999999996e-05
1054	3.6595041751861572	0.1450499383231865	4.22e-05
1055	3.660256087779999	0.1469048566878981	4.224e-05
1056	3.6514864563941956	0.14859220529463024	4.228e-05
1057	3.660522222518921	0.14719808210967936	4.232e-05
1058	3.667605698108673	0.14443838874300152	4.236e-05
1059	3.655145525932312	0.14915962227545385	4.24e-05
1060	3.659389555454254	0.14648368772935202	4.244e-05
1061	3.658543050289154	0.146587365631569	4.248e-05
1062	3.657479763031006	0.14702767509241682	4.2520000000000006e-05
1063	3.6519057750701904	0.14887515009576358	4.256e-05
1064	3.654392182826996	0.14642491272390917	4.26e-05
1065	3.6477428674697876	0.15081706650772364	4.2640000000000005e-05
1066	3.643295466899872	0.15071729619878066	4.2680000000000005e-05
1067	3.6451927423477173	0.14953477401158297	4.2720000000000004e-05
1068	3.6587085723876953	0.14755360857737237	4.276e-05
1069	3.662870407104492	0.14545074085514711	4.2800000000000004e-05
1070	3.6561195254325867	0.14626348343143994	4.284e-05
1071	3.654114067554474	0.1487844343674464	4.288e-05
1072	3.6549445390701294	0.14837525425410528	4.292e-05
1073	3.6554096937179565	0.14769970953155726	4.296e-05
1074	3.669554352760315	0.14678659887889453	4.3e-05
1075	3.63994437456131	0.1521806557475462	4.304e-05
1076	3.646292746067047	0.15178474450752902	4.308e-05
1077	3.6475924253463745	0.1480898383786046	4.312000000000001e-05
1078	3.6575871109962463	0.146646571213263	4.316e-05
1079	3.659836173057556	0.14726433619409307	4.32e-05
1080	3.647752344608307	0.1483937989451814	4.324e-05
1081	3.6344131231307983	0.1515609516850671	4.3280000000000006e-05
1082	3.638645589351654	0.15141813816217298	4.332e-05
1083	3.6456063389778137	0.14968111414811922	4.336e-05
1084	3.648432731628418	0.1504613696443713	4.3400000000000005e-05
1085	3.6629313826560974	0.14533023274302864	4.3440000000000004e-05
1086	3.6561206579208374	0.14769803689948244	4.3480000000000004e-05
1087	3.667244613170624	0.1455581871462406	4.352e-05
1088	3.6628715991973877	0.14709720794115322	4.356e-05
1089	3.656207859516144	0.14716951155331803	4.36e-05
1090	3.640054702758789	0.14912376943715777	4.364e-05
1091	3.6503986716270447	0.14855649352600114	4.368e-05
1092	3.6511824131011963	0.14668744664376898	4.372e-05
1093	3.6622307896614075	0.14581939799331103	4.376e-05
1094	3.6513949036598206	0.14818008623282863	4.38e-05
1095	3.6644363403320312	0.14660724611672749	4.384e-05
1096	3.654057562351227	0.14661342650361867	4.388000000000001e-05
1097	3.6470373272895813	0.1496430669361503	4.392e-05
1098	3.643457591533661	0.15091711167866265	4.396e-05
1099	3.647496998310089	0.14948551353832948	4.4000000000000006e-05
1100	3.6333510875701904	0.1528835690968444	4.4040000000000005e-05
1101	3.6520034670829773	0.147960410322167	4.4080000000000005e-05
1102	3.6470805406570435	0.14999600383631714	4.412e-05
1103	3.664048194885254	0.14562311427258376	4.4160000000000004e-05
1104	3.6457486748695374	0.1501902663729221	4.4200000000000004e-05
1105	3.650154769420624	0.14889001159024043	4.424e-05
1106	3.662521243095398	0.1462207678186607	4.428e-05
1107	3.640946686267853	0.14937297633248794	4.432e-05
1108	3.660494089126587	0.14662803159607826	4.436e-05
1109	3.647235155105591	0.14910658653749523	4.44e-05
1110	3.6501935720443726	0.14891639009956414	4.444e-05
1111	3.6525750756263733	0.14930714328316666	4.448e-05
1112	3.668393552303314	0.14483861297092035	4.452e-05
1113	3.639155685901642	0.1509409564733031	4.456e-05
1114	3.6416832208633423	0.15102908877691978	4.46e-05
1115	3.6565473079681396	0.14766695162925705	4.4640000000000006e-05
1116	3.646652638912201	0.14710623003994514	4.468e-05
1117	3.668828785419464	0.14543682755603285	4.472e-05
1118	3.658892869949341	0.1455377985275633	4.4760000000000005e-05
1119	3.6445839405059814	0.1507986903462645	4.4800000000000005e-05
1120	3.6532676219940186	0.14813851341210843	4.4840000000000004e-05
1121	3.6372674703598022	0.15103755187759388	4.488e-05
1122	3.647439181804657	0.1493470018255863	4.4920000000000004e-05
1123	3.6736369729042053	0.1438683028553096	4.496e-05
1124	3.6650763154029846	0.14623714076789776	4.5e-05
1125	3.650048792362213	0.14919346838356382	4.504e-05
1126	3.649250090122223	0.1480601348260982	4.508e-05
1127	3.65780371427536	0.14714254650404254	4.512e-05
1128	3.6548452973365784	0.14722814605672865	4.516e-05
1129	3.6425910592079163	0.15161341821157032	4.52e-05
1130	3.6526927947998047	0.1488064906127914	4.524000000000001e-05
1131	3.662614107131958	0.14400072407655098	4.528e-05
1132	3.657293915748596	0.1471534271402822	4.532e-05
1133	3.647338569164276	0.1515834846640458	4.536e-05
1134	3.6499343514442444	0.14734471194754492	4.5400000000000006e-05
1135	3.659703314304352	0.1476250334049271	4.5440000000000005e-05
1136	3.641148626804352	0.1498781111746471	4.548e-05
1137	3.644149124622345	0.14948320413436691	4.5520000000000005e-05
1138	3.646797776222229	0.1500336510934094	4.5560000000000004e-05
1139	3.6492614150047302	0.14736842105263157	4.5600000000000004e-05
1140	3.6461779475212097	0.15021361152508694	4.564e-05
1141	3.6343547105789185	0.15371054649761462	4.568e-05
1142	3.656852960586548	0.14664611565946714	4.572e-05
1143	3.6703636050224304	0.1439376598560922	4.576e-05
1144	3.6481003761291504	0.1488535908846008	4.58e-05
1145	3.654508948326111	0.1474175605880016	4.584e-05
1146	3.649926006793976	0.1481973980609501	4.588e-05
1147	3.6587851643562317	0.14656175986511982	4.592e-05
1148	3.6329484581947327	0.15221460387368	4.596e-05
1149	3.6555421948432922	0.14740456353525558	4.600000000000001e-05
1150	3.6453758478164673	0.1501961721535122	4.604e-05
1151	3.6415683031082153	0.15081613920261802	4.608e-05
1152	3.640299379825592	0.15133537064872238	4.612e-05
1153	3.6542279720306396	0.14801286810195496	4.6160000000000005e-05
1154	3.6539318561553955	0.1488956172134809	4.6200000000000005e-05
1155	3.641761362552643	0.14945300201263376	4.624e-05
1156	3.649142861366272	0.14865881173226372	4.6280000000000004e-05
1157	3.654253125190735	0.14731008084211367	4.6320000000000004e-05
1158	3.6576960682868958	0.14654430742758817	4.636e-05
1159	3.649832308292389	0.15009444958000082	4.64e-05
1160	3.647084057331085	0.14889184885479365	4.644e-05
1161	3.6518991589546204	0.1476121418212732	4.648e-05
1162	3.656994581222534	0.14654143118681842	4.652e-05
1163	3.6577449440956116	0.146933496425671	4.656e-05
1164	3.6556366086006165	0.148049856870229	4.660000000000001e-05
1165	3.6590166687965393	0.14651049486442683	4.664e-05
1166	3.661483407020569	0.14617509498688633	4.668e-05
1167	3.659109055995941	0.14615046546006633	4.672e-05
1168	3.655993938446045	0.14709450322170073	4.6760000000000006e-05
1169	3.6541863083839417	0.14911822075650022	4.6800000000000006e-05
1170	3.6539077758789062	0.14623202187091405	4.684e-05
1171	3.666215419769287	0.14395284354989926	4.688e-05
1172	3.659438967704773	0.14741382761519675	4.6920000000000005e-05
1173	3.66446590423584	0.14390168787689128	4.6960000000000004e-05
1174	3.6505486369132996	0.1472034143374251	4.7e-05
1175	3.6682777404785156	0.1446658033668692	4.7040000000000004e-05
1176	3.6574814319610596	0.14660096540627515	4.708e-05
1177	3.65804660320282	0.14763550162722489	4.712e-05
1178	3.6506401896476746	0.1491171749598716	4.716e-05
1179	3.6642656922340393	0.14553054146703287	4.72e-05
1180	3.6595979928970337	0.14566745196274317	4.724e-05
1181	3.651688277721405	0.14767339946615674	4.728e-05
1182	3.645786702632904	0.14936678542558607	4.732e-05
1183	3.6519859433174133	0.14991690194429427	4.736000000000001e-05
1184	3.6567971110343933	0.1463990086741016	4.74e-05
1185	3.6546061635017395	0.14811154041992391	4.744e-05
1186	3.637314200401306	0.15209647569202603	4.748e-05
1187	3.6392818093299866	0.15002997002997004	4.7520000000000006e-05
1188	3.649301052093506	0.1483436059305579	4.7560000000000005e-05
1189	3.65777450799942	0.14605320801306304	4.76e-05
1190	3.651357889175415	0.1480287527781671	4.7640000000000005e-05
1191	3.6585583090782166	0.14705410660946616	4.7680000000000004e-05
1192	3.6586952805519104	0.14598714691376477	4.7720000000000004e-05
1193	3.65394526720047	0.14734566659963805	4.7760000000000004e-05
1194	3.6637529134750366	0.14668307372170034	4.78e-05
1195	3.6553156971931458	0.1480043516014093	4.784e-05
1196	3.6557565927505493	0.14437022805777597	4.788e-05
1197	3.6540908217430115	0.14860984662791513	4.792e-05
1198	3.6475794911384583	0.14855298352874927	4.796e-05
1199	3.654352605342865	0.14792054870554652	4.8e-05
1200	3.637015163898468	0.15133513351335134	4.804e-05
1201	3.663137137889862	0.1456219821793021	4.808e-05
1202	3.659357011318207	0.14701445568886803	4.812000000000001e-05
1203	3.6445719599723816	0.15121405149440773	4.816e-05
1204	3.6465455293655396	0.14967164537700717	4.82e-05
1205	3.6435800194740295	0.14786796428213103	4.824e-05
1206	3.6397948265075684	0.14962508861088092	4.8280000000000005e-05
1207	3.6627994179725647	0.1458129358403101	4.8320000000000005e-05
1208	3.652953028678894	0.14815926971353072	4.836e-05
1209	3.6563411951065063	0.14932162889051082	4.8400000000000004e-05
1210	3.6467690467834473	0.14835270241617107	4.8440000000000004e-05
1211	3.6557140946388245	0.1466750213840982	4.8480000000000003e-05
1212	3.647652804851532	0.14890503683057935	4.852e-05
1213	3.6518483757972717	0.14779357218758146	4.856e-05
1214	3.64602792263031	0.14865027234860623	4.86e-05
1215	3.6500438451766968	0.14718506936491021	4.864e-05
1216	3.6467339992523193	0.1503902758743967	4.868e-05
1217	3.650490701198578	0.14794375112678032	4.872000000000001e-05
1218	3.665346622467041	0.1452870375951936	4.876e-05
1219	3.66482412815094	0.14389913825701037	4.88e-05
1220	3.6537444591522217	0.14805803460138606	4.884e-05
1221	3.649914801120758	0.14964684071055046	4.8880000000000006e-05
1222	3.648319661617279	0.14863848650360167	4.8920000000000006e-05
1223	3.6575427055358887	0.1466316115681825	4.896e-05
1224	3.632433593273163	0.15161287111960428	4.9e-05
1225	3.642895996570587	0.1487920591189839	4.9040000000000005e-05
1226	3.665749251842499	0.1463070597533038	4.9080000000000004e-05
1227	3.6635510325431824	0.1445720770042404	4.9120000000000004e-05
1228	3.654093623161316	0.1460648356146604	4.9160000000000004e-05
1229	3.6557503938674927	0.14716237990093692	4.92e-05
1230	3.644500195980072	0.14997952600197748	4.924e-05
1231	3.6403894424438477	0.1524449183366384	4.928e-05
1232	3.6320505142211914	0.1525848053541328	4.932e-05
1233	3.6631579995155334	0.1457669698035472	4.936e-05
1234	3.6498783230781555	0.14719870778618646	4.94e-05
1235	3.6536967754364014	0.1482147675150643	4.944e-05
1236	3.6419520378112793	0.15008565160333792	4.948000000000001e-05
1237	3.6422603726387024	0.15036974539679387	4.952e-05
1238	3.64870423078537	0.1490763724815823	4.956e-05
1239	3.6395793557167053	0.1504240455238532	4.96e-05
1240	3.6466012597084045	0.14861933929109347	4.9640000000000006e-05
1241	3.6482975482940674	0.1487398963318968	4.9680000000000005e-05
1242	3.645647346973419	0.14857726196021687	4.972e-05
1243	3.661719799041748	0.14606068472498177	4.976e-05
1244	3.6603891253471375	0.1474178216637937	4.9800000000000004e-05
1245	3.655417501926422	0.14670394644539314	4.9840000000000004e-05
1246	3.647236943244934	0.14832421680755842	4.9880000000000004e-05
1247	3.6581414341926575	0.14592253059990934	4.992e-05
1248	3.654115617275238	0.14805086263506656	4.996e-05
1249	3.6384992599487305	0.15135204917625797	5e-05
1250	3.6585513949394226	0.14699962952208348	5.0039999999999995e-05
1251	3.6531423330307007	0.1472122987998234	5.008e-05
1252	3.6568697094917297	0.14843240680376935	5.012e-05
1253	3.660500168800354	0.14614787849853791	5.016000000000001e-05
1254	3.6461694836616516	0.15012212751109116	5.02e-05
1255	3.6605353951454163	0.14686945601690354	5.024e-05
1256	3.6508964896202087	0.14754736568907345	5.0280000000000006e-05
1257	3.662996470928192	0.14572536942165892	5.032e-05
1258	3.641371011734009	0.15035124622956025	5.0360000000000006e-05
1259	3.6479334831237793	0.14897610921501706	5.0400000000000005e-05
1260	3.620375096797943	0.1547219630342856	5.044e-05
1261	3.6434556245803833	0.15076926146907987	5.0480000000000005e-05
1262	3.6384252309799194	0.15066259730189185	5.052e-05
1263	3.646003544330597	0.1503828179377548	5.056000000000001e-05
1264	3.6588817834854126	0.1457535772171786	5.0600000000000003e-05
1265	3.662442922592163	0.1465781611696971	5.0639999999999996e-05
1266	3.6573166847229004	0.14601074413052129	5.068e-05
1267	3.655333399772644	0.14893830429593075	5.072e-05
1268	3.6530550718307495	0.1475156815798326	5.076000000000001e-05
1269	3.6552513241767883	0.1476693499316715	5.08e-05
1270	3.6512364745140076	0.14840547835649306	5.084e-05
1271	3.645973861217499	0.14850662609600832	5.088000000000001e-05
1272	3.6453166604042053	0.15152329481552257	5.092e-05
1273	3.6582560539245605	0.14624624624624624	5.096000000000001e-05
1274	3.641542673110962	0.14971488656124884	5.1000000000000006e-05
1275	3.642428755760193	0.15054281299540465	5.104e-05
1276	3.6497880816459656	0.1471159623472862	5.1080000000000006e-05
1277	3.6346518993377686	0.15184059775840597	5.112e-05
1278	3.6625659465789795	0.14721560734533642	5.1160000000000005e-05
1279	3.638411521911621	0.15046458187631132	5.1200000000000004e-05
1280	3.6567702889442444	0.14642130054688435	5.124e-05
1281	3.644313156604767	0.14983057604145905	5.1280000000000004e-05
1282	3.661648690700531	0.14735228707098635	5.132e-05
1283	3.6377022862434387	0.15110241926677453	5.1359999999999996e-05
1284	3.6499354243278503	0.1483611042029346	5.14e-05
1285	3.6617854833602905	0.14508213995403776	5.144e-05
1286	3.6428924798965454	0.14941081226949718	5.148000000000001e-05
1287	3.632308065891266	0.15089228808158062	5.152e-05
1288	3.6662980914115906	0.14448638823975873	5.1559999999999994e-05
1289	3.6348829865455627	0.15258068692179766	5.16e-05
1290	3.6593204736709595	0.14570866220004375	5.164e-05
1291	3.6458067297935486	0.15258740414226193	5.168000000000001e-05
1292	3.6577144861221313	0.14654168781157648	5.172e-05
1293	3.645638585090637	0.15015475224616123	5.176e-05
1294	3.6491774320602417	0.14951442744358276	5.1800000000000005e-05
1295	3.653669774532318	0.148423042483335	5.184e-05
1296	3.643309533596039	0.1506450771484179	5.1880000000000005e-05
1297	3.65874183177948	0.14709429223516748	5.1920000000000004e-05
1298	3.655294895172119	0.14627526890303527	5.196e-05
1299	3.6507920026779175	0.14781516625468463	5.2000000000000004e-05
1300	3.635996639728546	0.1505758282220866	5.204e-05
1301	3.6643816232681274	0.14506492471919064	5.208000000000001e-05
1302	3.654619038105011	0.14912376725347556	5.212e-05
1303	3.64572012424469	0.14885576108091939	5.2159999999999995e-05
1304	3.6474013328552246	0.14872060272500173	5.22e-05
1305	3.6485692262649536	0.14855518521854888	5.224e-05
1306	3.672925114631653	0.14291392966102537	5.228000000000001e-05
1307	3.6573129892349243	0.14697487155347683	5.232e-05
1308	3.6505709886550903	0.14747838256610185	5.236e-05
1309	3.666756331920624	0.1449763587472635	5.2400000000000007e-05
1310	3.638533055782318	0.1510014640996783	5.244e-05
1311	3.6676434874534607	0.14409043783395806	5.2480000000000006e-05
1312	3.6609601378440857	0.14524438244232973	5.2520000000000005e-05
1313	3.645975112915039	0.1493665815432377	5.256e-05
1314	3.656637966632843	0.14794591783671346	5.2600000000000005e-05
1315	3.661876380443573	0.14690217554840068	5.264e-05
1316	3.6287453174591064	0.15304833785786023	5.2680000000000004e-05
1317	3.6556108593940735	0.14845076612661565	5.2720000000000003e-05
1318	3.655508518218994	0.14878592047304653	5.2759999999999996e-05
1319	3.6537311673164368	0.1484840917037111	5.28e-05
1320	3.6553863883018494	0.1474874874874875	5.284e-05
1321	3.6678927540779114	0.14278323334228776	5.288000000000001e-05
1322	3.650689125061035	0.15004564578867985	5.292e-05
1323	3.6352259516716003	0.15029912011745084	5.296e-05
1324	3.643614172935486	0.14978550643480695	5.300000000000001e-05
1325	3.6381030082702637	0.15176665403108353	5.304e-05
1326	3.650794744491577	0.145658935661636	5.308000000000001e-05
1327	3.6582953929901123	0.14603165070118015	5.3120000000000006e-05
1328	3.64464795589447	0.14874406991260924	5.316e-05
1329	3.6608845591545105	0.14554251820647585	5.3200000000000006e-05
1330	3.651807188987732	0.1499609945392355	5.324e-05
1331	3.6394981145858765	0.15041996688147158	5.3280000000000005e-05
1332	3.631272077560425	0.15196289150363387	5.3320000000000004e-05
1333	3.6672109961509705	0.14426744001271255	5.336e-05
1334	3.652821183204651	0.14881691155863394	5.3400000000000004e-05
1335	3.660615861415863	0.145976688667322	5.344e-05
1336	3.6499409675598145	0.1476100231627711	5.348000000000001e-05
1337	3.6298822164535522	0.1538469186867381	5.352e-05
1338	3.6511213183403015	0.14826607259034363	5.356e-05
1339	3.6524398922920227	0.14804703693592583	5.360000000000001e-05
1340	3.667337715625763	0.14367929948293282	5.364e-05
